Kr,Rs,Ar,Vf (%),k,k_egv,k_mean,k_std,k_max,k_min
25,100,2,50,"[[0.25000938716795, -0.0053984241717662, 0.0020869277600298], [-0.0053984241717662, 0.25443046244255, 0.0012245786260464], [0.0020869277600298, 0.0012245786260464, 0.25547894036889]]","[0.2457845958126774, 0.2580636426057681, 0.25607055156094477]",0.253306263326463,0.006589743137573,0.258063642605768,0.245784595812677
25,100,3,50,"[[0.2711024017447, -0.008169397101351, -0.0023115606371498], [-0.008169397101351, 0.26769249924525, 0.0036812541077708], [-0.0023115606371498, 0.0036812541077708, 0.2587504530361]]","[0.27860100596274984, 0.2615593491789979, 0.25738499888430166]",0.265848451342017,0.01123953011081,0.27860100596275,0.257384998884302
25,100,4,50,"[[0.28707498196046, 0.0036976130919376, -0.012931184602919], [0.0036976130919376, 0.27699407839771, -0.0056482095900836], [-0.012931184602919, -0.0056482095900836, 0.28063488837326]]","[0.2990473936118302, 0.26971348161818387, 0.27594307350141606]",0.281567982910477,0.01545475016323,0.29904739361183,0.269713481618184
25,100,5,50,"[[0.2972607664933, 0.018401801352128, -0.0071250881312439], [0.018401801352128, 0.2750462708319, 0.0008864597025566], [-0.0071250881312439, 0.0008864597025566, 0.29690337505984]]","[0.26408935794193616, 0.3102238242490396, 0.29489723019406444]",0.289736804128347,0.023496164436885,0.31022382424904,0.264089357941936
25,100,6,50,"[[0.30135724028223, 0.0090088396575594, -0.0076867276712776], [0.0090088396575594, 0.28014098841114, -0.0004659703811614], [-0.0076867276712776, -0.0004659703811614, 0.30088066638346]]","[0.27661247655522536, 0.310443638379389, 0.29532278014221586]",0.294126298358943,0.016947287514126,0.310443638379389,0.276612476555225
25,100,1,55,"[[0.28268913640177, -0.0008137895913175, 0.0028987234396835], [-0.0008137895913175, 0.27444817733042, 0.0044100831610037], [0.0028987234396835, 0.0044100831610037, 0.27409283119469]]","[0.2693211745193063, 0.28361125055962455, 0.2782977198479493]",0.277076714975627,0.007222860097163,0.283611250559625,0.269321174519306
25,100,2,55,"[[0.29456338900277, -0.0032724615247089, 0.004869648456886], [-0.0032724615247089, 0.29876736829426, 0.001303230641528], [0.004869648456886, 0.001303230641528, 0.29519129424974]]","[0.2888919848409002, 0.3010367383526539, 0.29859332835321606]",0.296174017182257,0.00642367179826,0.301036738352654,0.2888919848409
25,100,3,55,"[[0.31545012008528, -0.0064030583313105, -0.0046721826289616], [-0.0064030583313105, 0.30910272155059, 0.001314157890187], [-0.0046721826289616, 0.001314157890187, 0.31214860407551]]","[0.3217206197734874, 0.30481951892656384, 0.31016130701132866]",0.312233815237127,0.008639054937837,0.321720619773487,0.304819518926564
25,100,4,55,"[[0.33321460891992, 0.0008603934550003, -0.0090574268823644], [0.0008603934550003, 0.31886266474183, -0.0030537738738321], [-0.0090574268823644, -0.0030537738738321, 0.32859100276293]]","[0.3405536711835651, 0.3224521272033173, 0.3176624780377976]",0.326889425474893,0.012073478905121,0.340553671183565,0.317662478037798
25,100,5,55,"[[0.3371964902687, 0.0095550148068511, -0.0082004151287811], [0.0095550148068511, 0.32225038419207, 0.0013822998827909], [-0.0082004151287811, 0.0013822998827909, 0.34461639160722]]","[0.3166972294323847, 0.3367916115656489, 0.3505744250699567]",0.334687755355997,0.017036306943694,0.350574425069957,0.316697229432385
25,100,6,55,"[[0.3442312696903, -0.0036936551141977, -0.010695446963693], [-0.0036936551141977, 0.32464713825217, 0.0020562824177338], [-0.010695446963693, 0.0020562824177338, 0.34847335699537]]","[0.3577252600224715, 0.33565342516230673, 0.323973079753062]",0.33911725497928,0.01714062443394,0.357725260022471,0.323973079753062
25,100,1,60,"[[0.33114740417892, 0.00363843551595, 0.006799443087623], [0.00363843551595, 0.32866811499192, 0.0064077932619751], [0.006799443087623, 0.0064077932619751, 0.33002429893902]]","[0.34137354422325233, 0.3262679618525853, 0.3221983120340223]",0.32994660603662,0.01010305397651,0.341373544223252,0.322198312034022
25,100,2,60,"[[0.3493046477404, -0.0009469476498045, 0.0010443276995114], [-0.0009469476498045, 0.34936805864769, 0.0049757656655742], [0.0010443276995114, 0.0049757656655742, 0.34288190573884]]","[0.3399842574658659, 0.3494635923983567, 0.35210676226270776]",0.347184870708977,0.006374418408028,0.352106762262708,0.339984257465866
25,100,3,60,"[[0.36566508801621, -0.0095693196904249, -0.001475794299676], [-0.0095693196904249, 0.36446714441792, 0.0035163927154936], [-0.001475794299676, 0.0035163927154936, 0.36238232041962]]","[0.3755817665624016, 0.35511539070943104, 0.3618173955819167]",0.364171517617916,0.010434296960459,0.375581766562402,0.355115390709431
25,100,4,60,"[[0.38524995367137, 0.0028343097011328, -0.010995636487667], [0.0028343097011328, 0.36398437697267, -0.0004820139375001], [-0.010995636487667, -0.0004820139375001, 0.37634101667828]]","[0.3928970114317214, 0.3691869851887202, 0.3634913507018785]",0.375191782440773,0.015595397182129,0.392897011431721,0.363491350701878
25,100,5,60,"[[0.38569880960901, 0.0063212966352903, -0.0064126392627218], [0.0063212966352903, 0.37270450103635, 0.0028167728540142], [-0.0064126392627218, 0.0028167728540142, 0.39695960148352]]","[0.36918560013604623, 0.38631438008979296, 0.39986293190304034]",0.385120970709626,0.015373445955512,0.39986293190304,0.369185600136046
25,100,6,60,"[[0.39290213953493, -0.0052388764271377, -0.010824617927701], [-0.0052388764271377, 0.3741617901814, 0.0015531253950728], [-0.010824617927701, 0.0015531253950728, 0.3968372780653]]","[0.4065193926708913, 0.3846658114628651, 0.37271600364787333]",0.387967069260543,0.017141791173778,0.406519392670891,0.372716003647873
25,10000,1,5,"[[0.042576601722262, 0.0001565988076752, -0.0002183509966756], [0.0001565988076752, 0.042977554271148, 9.2738417887525e-05], [-0.0002183509966756, 9.2738417887525e-05, 0.042929209756194]]","[0.04241391532710392, 0.043019301795763826, 0.043050148626736194]",0.042827788583201,0.000358756443607,0.043050148626736,0.042413915327104
25,10000,2,5,"[[0.043285697182514, -4.0506242929536e-05, -0.0002465022487231], [-4.0506242929536e-05, 0.043685228830497, -0.0003318243005648], [-0.0002465022487231, -0.0003318243005648, 0.04488419734622]]","[0.04500049364018914, 0.04322830072868418, 0.04362632899035763]",0.04395170778641,0.000929822805478,0.045000493640189,0.043228300728684
25,10000,3,5,"[[0.044647537793773, -0.0004502836750544, 0.0002027724365635], [-0.0004502836750544, 0.04482458215945, -0.0004250645471133], [0.0002027724365635, -0.0004250645471133, 0.045308685182036]]","[0.045717476046612165, 0.04426153186563905, 0.04480179722300773]",0.044926935045086,0.000735994545098,0.045717476046612,0.044261531865639
25,10000,4,5,"[[0.045959885159292, -0.0006531914134369, -0.0003042665017573], [-0.0006531914134369, 0.045788766003574, 0.0003082639534286], [-0.0003042665017573, 0.0003082639534286, 0.048145721274396]]","[0.045215209667979754, 0.04642469780324243, 0.04825446496603981]",0.046631457479087,0.001530140635485,0.04825446496604,0.04521520966798
25,10000,5,5,"[[0.046325130238081, 0.0008775375616471, -0.0009926411127192], [0.0008775375616471, 0.046461194144034, 0.0006998770905192], [-0.0009926411127192, 0.0006998770905192, 0.049258591159757]]","[0.04515844260186333, 0.0472641963326964, 0.04962227660731229]",0.047348305180624,0.00223310528878,0.049622276607312,0.045158442601863
25,10000,6,5,"[[0.04624092816201, 0.0006318468898878, -0.0014082135855974], [0.0006318468898878, 0.047160155752517, -0.0004081653194979], [-0.0014082135855974, -0.0004081653194979, 0.049101983862284]]","[0.049824230727817914, 0.04554287883684305, 0.047135958212150046]",0.04750102259227,0.002163896371089,0.049824230727818,0.045542878836843
25,10000,1,10,"[[0.04657335635119, 2.8111016644768e-06, -0.0003983909555514], [2.8111016644768e-06, 0.047163629274521, 0.000584684144676], [-0.0003983909555514, 0.000584684144676, 0.047631911783103]]","[0.04810003263364154, 0.04637760725233575, 0.04689125752283668]",0.047122965802938,0.00088428154105,0.048100032633642,0.046377607252336
25,10000,2,10,"[[0.047947637568882, -0.0007865055987882, 7.8756477180877e-05], [-0.0007865055987882, 0.05141787903181, -0.0003366553696394], [7.8756477180877e-05, -0.0003366553696394, 0.050179328247147]]","[0.047777688583233655, 0.051668085432440586, 0.05009907083216471]",0.049848281615946,0.001957285961302,0.051668085432441,0.047777688583234
25,10000,3,10,"[[0.051415528230032, -0.0011177068938728, 7.182172934104e-06], [-0.0011177068938728, 0.053056452746657, -4.9367876886006e-05], [7.182172934104e-06, -4.9367876886006e-05, 0.053325735828]]","[0.050849372255938906, 0.053629861210960694, 0.0533184833377894]",0.052599238934896,0.001523405425542,0.053629861210961,0.050849372255939
25,10000,4,10,"[[0.054499731234057, -0.0016164808473889, -0.0003713134966098], [-0.0016164808473889, 0.054348421048112, 0.0009104006061184], [-0.0003713134966098, 0.0009104006061184, 0.056798190922088]]","[0.05276312273116118, 0.0554649728653514, 0.0574182476077444]",0.055215447734752,0.002337572244284,0.057418247607744,0.052763122731161
25,10000,5,10,"[[0.055613165896382, 0.0012402833061812, -0.000654261728977], [0.0012402833061812, 0.057148578635825, 0.0016824192290342], [-0.000654261728977, 0.0016824192290342, 0.06039618372031]]","[0.05456592105260639, 0.05747869322146198, 0.06111331397844868]",0.057719309417506,0.003280321729144,0.061113313978449,0.054565921052606
25,10000,6,10,"[[0.056549294246661, 0.0018349812296858, -0.0013766002104337], [0.0018349812296858, 0.060657204933921, 0.0014637688882705], [-0.0013766002104337, 0.0014637688882705, 0.06041626871587]]","[0.055206151805645566, 0.06036534357068053, 0.06205127252012596]",0.059207589298817,0.003566400932939,0.062051272520126,0.055206151805646
25,10000,1,15,"[[0.054138006899716, -0.0004138470824789, -0.0008944639664133], [-0.0004138470824789, 0.052929555398861, 0.000804482351452], [-0.0008944639664133, 0.000804482351452, 0.053213098666759]]","[0.05498631577411601, 0.053087662422789714, 0.05220668276843026]",0.053426886988445,0.00142052627256,0.054986315774116,0.05220668276843
25,10000,2,15,"[[0.054769916801366, -0.0006883413236505, -0.0004410265911374], [-0.0006883413236505, 0.057188835306321, -0.0001843859825092], [-0.0004410265911374, -0.0001843859825092, 0.057630057724562]]","[0.05451572466835653, 0.05735884112009251, 0.057714244043799975]",0.056529603277416,0.001753099568925,0.0577142440438,0.054515724668357
25,10000,3,15,"[[0.060860552188585, -0.0010701774575411, -0.0016146553531309], [-0.0010701774575411, 0.063081192986741, -0.0005452375079692], [-0.0016146553531309, -0.0005452375079692, 0.062296084421168]]","[0.05942108571385367, 0.06354349208920525, 0.0632732517934351]",0.062079276532165,0.002306022826053,0.063543492089205,0.059421085713854
25,10000,4,15,"[[0.068062788152123, -0.0002885009514546, -0.0007862619454222], [-0.0002885009514546, 0.068313456014901, 0.0002409548200554], [-0.0007862619454222, 0.0002409548200554, 0.066409899112486]]","[0.06608935650273857, 0.06870637601384594, 0.06799041076292547]",0.06759538109317,0.001352491815269,0.068706376013846,0.066089356502739
25,10000,5,15,"[[0.068944450586915, 0.0009502100006537, -0.001347256209259], [0.0009502100006537, 0.070721808647368, 0.0003248129478583], [-0.001347256209259, 0.0003248129478583, 0.072368090602989]]","[0.06809411641715227, 0.07110555409329555, 0.07283467932682416]",0.070678116612424,0.002399012562531,0.072834679326824,0.068094116417152
25,10000,6,15,"[[0.069400716253415, 0.0034074758681201, -0.0046253661915619], [0.0034074758681201, 0.074107601256449, 0.0007964798998659], [-0.0046253661915619, 0.0007964798998659, 0.074305842483305]]","[0.06533872293752216, 0.0775614648633353, 0.07491397219231156]",0.072604719997723,0.006430267437667,0.077561464863335,0.065338722937522
25,10000,1,20,"[[0.062953432380923, -0.0007570510280945, -0.0021347450631037], [-0.0007570510280945, 0.061150322338748, 0.0010395228636383], [-0.0021347450631037, 0.0010395228636383, 0.062396689585015]]","[0.06521667739288754, 0.06093693817156328, 0.060346828740235225]",0.062166814768229,0.002657687680523,0.065216677392888,0.060346828740235
25,10000,2,20,"[[0.065034949708249, -0.0005676507185855, 0.0009104821740588], [-0.0005676507185855, 0.067533132227672, 0.0006324960894753], [0.0009104821740588, 0.0006324960894753, 0.070631032506508]]","[0.06473245654822332, 0.07086355789859437, 0.06760309999561144]",0.067733038147476,0.003067615341697,0.070863557898594,0.064732456548223
25,10000,3,20,"[[0.07240049612829, -0.0009651095402531, -0.0028209208417956], [-0.0009651095402531, 0.078415935060926, 0.0014848665474693], [-0.0028209208417956, 0.0014848665474693, 0.075954777285039]]","[0.07084131038031294, 0.07614165446069612, 0.07978824363324585]",0.075590402824752,0.004498867905674,0.079788243633246,0.070841310380313
25,10000,4,20,"[[0.084077372759812, 0.0011959561958516, -0.0033821952423834], [0.0011959561958516, 0.080003809955598, -0.0015067042611186], [-0.0033821952423834, -0.0015067042611186, 0.08001704938954]]","[0.08648703710774258, 0.07979803287003333, 0.07781316212717414]",0.081366077368317,0.004544568126465,0.086487037107743,0.077813162127174
25,10000,5,20,"[[0.089074166778746, 0.0056593376933002, -0.0038489944255982], [0.0056593376933002, 0.089382947451083, -3.2844649465741e-05], [-0.0038489944255982, -3.2844649465741e-05, 0.086873993980268]]","[0.0957747208455598, 0.08187855652174793, 0.08767783084278925]",0.088443702736699,0.006979668011231,0.09577472084556,0.081878556521748
25,10000,6,20,"[[0.090046863015817, 0.0062017979041843, -0.0071230368289912], [0.0062017979041843, 0.092607394392055, 0.0032972701383313], [-0.0071230368289912, 0.0032972701383313, 0.087977170727973]]","[0.078655226462187, 0.09829220940487607, 0.09368399226878205]",0.090210476045282,0.010268970785286,0.098292209404876,0.078655226462187
25,10000,1,25,"[[0.074319587623304, 0.0001949951616262, -0.0025551066909819], [0.0001949951616262, 0.072980958105291, 0.0013206253287934], [-0.0025551066909819, 0.0013206253287934, 0.074098300896383]]","[0.07692683920159912, 0.0710149833750806, 0.0734570240482982]",0.073799615541659,0.002970780457536,0.076926839201599,0.071014983375081
25,10000,2,25,"[[0.076979497494988, -0.0005974781329214, 0.0016382548815849], [-0.0005974781329214, 0.080029062144579, -0.0001089566500277], [0.0016382548815849, -0.0001089566500277, 0.081980493286203]]","[0.076409369236644, 0.08250064361547332, 0.08007904007365259]",0.079663017641923,0.003066873308,0.082500643615473,0.076409369236644
25,10000,3,25,"[[0.088281151762226, 0.0008461102706947, -0.0014139771233414], [0.0008461102706947, 0.095431407640072, 0.002815034595919], [-0.0014139771233414, 0.002815034595919, 0.091015880571261]]","[0.08718431644151127, 0.09074048007813286, 0.09680364345391487]",0.091576146657853,0.004863806844154,0.096803643453915,0.087184316441511
25,10000,4,25,"[[0.10347350396794, 0.0022129837887335, -0.0037724226911763], [0.0022129837887335, 0.10443616147908, 0.0023538390883683], [-0.0037724226911763, 0.0023538390883683, 0.097074625026537]]","[0.09438355358294911, 0.1062771879986609, 0.10432354889194707]",0.101661430157852,0.006378071183317,0.106277187998661,0.094383553582949
25,10000,5,25,"[[0.11048895295285, 0.0055449634955077, -0.004172564874985], [0.0055449634955077, 0.10753484356961, 0.002403403610514], [-0.004172564874985, 0.002403403610514, 0.10815320444432]]","[0.10057664773491612, 0.1153606172423862, 0.11023973598947776]",0.108725666988927,0.007507379190055,0.115360617242386,0.100576647734916
25,10000,6,25,"[[0.10975004952566, 0.0055665173114791, -0.0056970704070742], [0.0055665173114791, 0.11328712507268, 0.0041800669479448], [-0.0056970704070742, 0.0041800669479448, 0.10676211716913]]","[0.09913315262293615, 0.11735930863155153, 0.11330683051298236]",0.109933097255823,0.009569992047042,0.117359308631551,0.099133152622936
25,10000,1,30,"[[0.087497091029279, -0.0004995577942342, -0.0022825840695436], [-0.0004995577942342, 0.085525894023282, 0.0018855794347147], [-0.0022825840695436, 0.0018855794347147, 0.087772527093628]]","[0.09052977943558563, 0.08603161068269119, 0.08423412202791221]",0.086931837382063,0.003242935650209,0.090529779435586,0.084234122027912
25,10000,2,30,"[[0.095674177342477, -0.0011039051314753, 0.0015740201206691], [-0.0011039051314753, 0.099433170645622, 0.001494444476201], [0.0015740201206691, 0.001494444476201, 0.10109220317498]]","[0.0947755744815548, 0.0993376724185212, 0.10208630426300298]",0.098733183721026,0.003692661292806,0.102086304263003,0.094775574481555
25,10000,3,30,"[[0.11004010723715, 0.0023699635339387, -0.0019708829962832], [0.0023699635339387, 0.11319180337222, 0.0032308108715357], [-0.0019708829962832, 0.0032308108715357, 0.11172591604117]]","[0.1065232221880193, 0.11257607783849304, 0.11585852662402754]",0.111652608883513,0.004735670323338,0.115858526624028,0.106523222188019
